Aleph system no.,Country code,Language code (008),Language code (041),DDC,Personal author,Author_review_status,Author_birth_year,Author_death_year,Author_name_clean,Author_reconciliation_status,Author_Wikidata_label,Author_Wikidata_QID,Corporate author,Title,Title_clean,Edition,Imprint,Series,Subjects,Other personal authors,Other_personal_authors_clean,Other_authors_structure,Other corporate authors,DOM ID,Type,Genre
014827213,|||,und,,,"PENNEFATHER, Catherine, Writer of Hymns.",unchanged,,,"PENNEFATHER, Catherine, Writer of Hymns.",none,,,,Songs of the Pilgrim Land ... Edited by E. St. B. H. [electronic resource],Songs of the Pilgrim Land ... Edited by E. St. B. H.,,"pp. 161. J. F. Shaw and Co.: London, [1886.]",,,"H., E. St. B.","H., E. St. B.",single or unclear,,lsidyv347435bb,song,Music
014827258,|||,und,,,,missing,,,,blank,,,,"The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3. [electronic resource]","The Scarborough Miscellany for the year 1732(-34) consisting of original poems, tales, songs, epigrams, etc. ... Second edition. pt. 1-3.",,"London, 1734.",,Periodical publications.- London,,,,,lsidyv3392590f,song,Music
014827302,|||,eng,,,"PFEIFFER, Ida Laura.",unchanged,,,Ida Laura Pfeiffer,matched,Ida Laura Pfeiffer,Q78873,,Journey to Iceland: and travels in Sweden and Norway ... From the German by C. F. Cooper. [electronic resource],Journey to Iceland: and travels in Sweden and Norway ... From the German by C. F. Cooper.,,"London : R. Bentley, 1852.",,,"COOPER, Charlotte Fenimore.","COOPER, Charlotte Fenimore.",single or unclear,,lsidyv3bbfabb8,opera,Music
014827385,|||,und,,,,missing,,,,blank,,,,Pictures and Songs for Little Children. [electronic resource],Pictures and Songs for Little Children.,,"London : Griffith, Farran & Co., [1888]",,,,,,,lsidyv3472be96,song,Music
014827409,|||,und,,,"PILON, Frederick.",unchanged,,,"PILON, Frederick.",unreconciled,,,,The Fair American; a comic opera in three acts. [electronic resource],The Fair American; a comic opera in three acts.,,"London : J. Almon, 1785.",,,,,,,lsidyv3a8b44df,opera,Music
014827432,|||,und,,,"PINDAR, Peter, pseud. [i.e. John Wolcot.]",unchanged,,,"PINDAR, Peter, pseud. [i.e. John Wolcot.]",none,,,,"Pindariana; or Peter's Portfolio. Containing tale, fable, translation, ode, elegy, epigram, song, pastoral, letters. With extracts from tragedy, comedy, opera, etc. By Peter Pindar Esq. vol. 1. [electronic resource]","Pindariana; or Peter's Portfolio. Containing tale, fable, translation, ode, elegy, epigram, song, pastoral, letters. With extracts from tragedy, comedy, opera, etc. By Peter Pindar Esq. vol. 1.",,"London, 1794.",,,,,,,lsidyv3384d2c1,opera,Music
014827437,|||,und,,,"PINDAR, Peter, pseud. [i.e. John Wolcot.]",unchanged,,,"PINDAR, Peter, pseud. [i.e. John Wolcot.]",none,,,,"Tales of the Hoy; interspersed with song, ode and dialogue. By Peter Pindar Esq. Part the First. [electronic resource]","Tales of the Hoy; interspersed with song, ode and dialogue. By Peter Pindar Esq. Part the First.",,"London, [1798?]",,,,,,,lsidyv3a57d5ab,song,Music
014827439,|||,und,,,"PINDER, Thomas.",unchanged,,,"PINDER, Thomas.",unreconciled,,,,Pinder's Pantomime Song Book. [electronic resource],Pinder's Pantomime Song Book.,,"Leeds : T. Pinder, [1884.].",,,,,,,lsidyv3459bc91,pantomime,Music
014827480,|||,und,,,"Planché, J. R. (James Robinson), 1796-1880.",standardised,1796,1880,James Planché,matched,James Planché,Q1680990,,"Songs and Poems, from 1819 to 1879. [With a preface signed, M. A. Mackarness.] [electronic resource]","Songs and Poems, from 1819 to 1879. [With a preface signed, M. A. Mackarness.]",,"London : Chatto & Windus, 1881 [1880].",,,"PLANCHÉ, afterwards MACKARNESS, Matilda Anne.","PLANCHÉ, afterwards MACKARNESS, Matilda Anne.",single or unclear,,lsidyv3a976c0d,song,Music
014827542,|||,und,,,,missing,,,,blank,,,,"Poems and Pictures: a collection of ballads, songs, and other poems. [electronic resource]","Poems and Pictures: a collection of ballads, songs, and other poems.",,"London, 1846.",,,,,,,lsidyv2eb432e9,song,Music
014827554,|||,und,,,,missing,,,,blank,,,,"Poems on variety of subjects; together with the character of a trooper, and some odes, on several occasions. [electronic resource]","Poems on variety of subjects; together with the character of a trooper, and some odes, on several occasions.",,"London : J. Woodward, 1710.",,,,,,,lsidyv301320c4,opera,Music
014827712,|||,und,,,"PRESCOTT, E. Livingston, pseud. [i.e. Edith Katharine Spicer Jay.]",unchanged,,,"PRESCOTT, E. Livingston, pseud. [i.e. Edith Katharine Spicer Jay.]",none,,,,The Rip's Redemption. A trooper's story. [electronic resource],The Rip's Redemption. A trooper's story.,,"London : J. Nisbet & Co., 1897.",,,,,,,lsidyv3989025e,opera,Music
014827740,|||,und,,,,missing,,,,blank,,,,"Pride shall have a Fall; a comedy in five acts [and in prose], with songs ... [By George Soane.] First performed at the Theatre Royal, Covent Garden, March 11, 1824. [electronic resource]","Pride shall have a Fall; a comedy in five acts [and in prose], with songs ... [By George Soane.] First performed at the Theatre Royal, Covent Garden, March 11, 1824.",,"London, 1824.",,,"SOANE, George.","SOANE, George.",single or unclear,,lsidyv3493f54e,song,Music
014827793,|||,und,,,,missing,,,,blank,,,,"Protestant Popery; or, the Convocation. A poem [by N. Amherst] ... Address'd to the ... Bishop of Bangor. [electronic resource]","Protestant Popery; or, the Convocation. A poem [by N. Amherst] ... Address'd to the ... Bishop of Bangor.",,"London, 1718.",,,"AMHURST, Nicholas.","AMHURST, Nicholas.",single or unclear,,lsidyv338d5e1a,opera,Music
014827908,|||,und,,,"R., T.",unchanged,,,"R., T.",unreconciled,,,,"The British Harmonist; a collection of original songs, serious, comic, satyrical and constitutional. By a Gentleman of Croydon. [The last signed, T. R., i.e. Thomas Read.] [electronic resource]","The British Harmonist; a collection of original songs, serious, comic, satyrical and constitutional. By a Gentleman of Croydon. [The last signed, T. R., i.e. Thomas Read.]",,"Croydon, 1795.",,,"Read, Thomas, of Croydon.","Read, Thomas, of Croydon.",single or unclear,,lsidyv339289ad,song,Music
014827917,|||,und,,,,missing,,,,blank,,,,"The House of Raby; or, our Lady of Darkness. [By J. M. Winnard, afterwards Hooper.] [electronic resource]","The House of Raby; or, our Lady of Darkness. [By J. M. Winnard, afterwards Hooper.]",,"London, 1854.",,,"WINNARD, afterwards HOOPER, Jane Margaret.","WINNARD, afterwards HOOPER, Jane Margaret.",single or unclear,,lsidyv3d98c6ac,opera,Music
014827928,|||,und,,,"Radford, Dollie.",unchanged,,,"Radford, Dollie.",unreconciled,,,,Songs for Somebody. Pictured by G. M. B[radley]. [electronic resource],Songs for Somebody. Pictured by G. M. B[radley].,,"ff. 28. D. Nutt: London, 1893.",,,"B., G. M. -- BRADLEY, Gertrude M.","B., G. M. -- BRADLEY, Gertrude M.",multiple: dash,,lsidyv3494e942,song,Music
014827961,|||,und,,,"RALPH, James, Miscellaneous Writer.",unchanged,,,"RALPH, James, Miscellaneous Writer.",unreconciled,,,,"The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.] [electronic resource]","The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]",,"London, 1730.",,,,,,,lsidyv338eab33,opera,Music
014828042,|||,eng,,,"RAWNSLEY, Hardwicke Drummond.",unchanged,,,Hardwicke Rawnsley,matched,Hardwicke Rawnsley,Q5656491,,"Notes for the Nile; together with a metrical rendering of the hymns of ancient Egypt and of the precepts of Ptah-Hotep,-the oldest book in the world. [electronic resource]","Notes for the Nile; together with a metrical rendering of the hymns of ancient Egypt and of the precepts of Ptah-Hotep,-the oldest book in the world.",,"London : W. Heinemann, 1892.",,,,,,,lsidyv3c6be359,hymn,Music
014828181,|||,und,,,"REYNOLDS, Frederic.",unchanged,,,"REYNOLDS, Frederic.",none,,,,"The Virgin of the Sun, an operatic drama [in three acts and in prose]. [electronic resource]","The Virgin of the Sun, an operatic drama [in three acts and in prose].",,"London, 1812.",,,,,,,lsidyv30649732,opera,Music
014828235,|||,und,,,"RICHARDSON, Abby Sage.",unchanged,,,Abby Sage Richardson,matched,Abby Sage Richardson,Q50413770,,"Songs from the Old Dramatists, collected and edited by A. S. Richardson. [electronic resource]","Songs from the Old Dramatists, collected and edited by A. S. Richardson.",,"New York, Cambridge [printed], 1873.",,,,,,,lsidyv33889ecb,song,Music
014828244,|||,und,,,"RICHARDSON, Emmeline.",unchanged,,,"RICHARDSON, Emmeline.",none,,,,Songs of Near and Far Away. Illustrated and written by E. Richardson. [electronic resource],Songs of Near and Far Away. Illustrated and written by E. Richardson.,,"pp. 80. Cassell & Co.: London, 1900.",,,,,,,lsidyv3475920d,song,Music
014828467,|||,eng,,,"ROCKWELL, Charles.",unchanged,,,"ROCKWELL, Charles.",none,,,,"The Catskill Mountains and the region around ... Their scenery, legends and history; with sketches in prose and verse, by Cooper, Irving, Bryant, Cole and others ... Revised edition. [electronic resource]","The Catskill Mountains and the region around ... Their scenery, legends and history; with sketches in prose and verse, by Cooper, Irving, Bryant, Cole and others ... Revised edition.",,"New York, 1867.",,,,,,,lsidyv3016769f,opera,Music
014828469,|||,eng,,,"RODD, Richard.",unchanged,,,Richard Rodd,matched,Richard Rodd,Q20712675,,"A Faithful Statement of all the facts and circumstances which have recently occurred relative to that part of the burial ground within the parish of Stoke Damerell, ... Devon, which of right is the property of the parishioners, with true copies of letters which have passed on the subject between Dr. Philpotts, Bishop of Exeter, his secretary (R. Barnes) and Mr. Rodd as the Solicitor of the Parish. [electronic resource]","A Faithful Statement of all the facts and circumstances which have recently occurred relative to that part of the burial ground within the parish of Stoke Damerell, ... Devon, which of right is the property of the parishioners, with true copies of letters which have passed on the subject between Dr. Philpotts, Bishop of Exeter, his secretary (R. Barnes) and Mr. Rodd as the Solicitor of the Parish.",,"Devonport, 1832.",,,"BARNES, Ralph. -- Phillpotts, Henry, 1778-1869.","BARNES, Ralph. -- Phillpotts, Henry, 1778-1869.",multiple: dash,,lsidyv39075e3a,opera,Music
014828471,|||,und,,,"RODGER, Alexander, of Glasgow.",unchanged,,,"RODGER, Alexander, of Glasgow.",none,,,,"Poems and Songs ... Edited, with an introduction, by R. Ford. [electronic resource]","Poems and Songs ... Edited, with an introduction, by R. Ford.",,"pp. xxviii. 180. A. Gardner: Paisley, 1897.",,,"FORD, Robert, Author of Thistledown, etc.","FORD, Robert, Author of Thistledown, etc.",single or unclear,,lsidyv34969d16,song,Music
014828484,|||,und,,,"ROGERS, Charles, D.D.",unchanged,,,"ROGERS, Charles, D.D.",none,,,,The Child's Hymnal. Edited by ... C. Rogers. [With illustrations.] [electronic resource],The Child's Hymnal. Edited by ... C. Rogers. [With illustrations.],,"London, [1879.]",,,,,,,lsidyv346a638f,hymn,Music
014828576,|||,und,,,"ROSS, Alexander, Schoolmaster at Lochlee.",unchanged,,,"ROSS, Alexander, Schoolmaster at Lochlee.",none,,,,"The Fortunate Shepherdess. A pastoral tale, in three cantos, in the Scotish dialect ... To which is added a few songs by the same author. [electronic resource]","The Fortunate Shepherdess. A pastoral tale, in three cantos, in the Scotish dialect ... To which is added a few songs by the same author.",,"Aberdeen, 1768.",,,,,,,lsidyv32b610c2,song,Music
014828607,|||,und,,,"Rossetti, Christina Georgina, 1830-1894.",standardised,1830,1894,Christina Rossetti,matched,Christina Rossetti,Q236596,,"[Sing-Song. A nursery rhyme book. ... With ... illustrations by A. Hughes, etc.] [electronic resource]","[Sing-Song. A nursery rhyme book. ... With ... illustrations by A. Hughes, etc.]",[Another edition.],"pp. xiv. 135. Macmillan & Co.: London, 1893.",,,,,,,lsidyv3a99cf5d,song,Music
014828655,|||,und,,,"ROYLE, Bert, and WILLIAMSON (James Cassius)",unchanged,,,"ROYLE, Bert, and WILLIAMSON (James Cassius)",none,,,,"Djin-Djin, the Japanese Bogie Man, etc. (Christmas pantomime.). [electronic resource]","Djin-Djin, the Japanese Bogie Man, etc. (Christmas pantomime.).",,"Melbourne : [McCarron, Bird & Co., 1896.].",,,"WILLIAMSON, James Cassius.","WILLIAMSON, James Cassius.",single or unclear,,lsidyv350bb33b,pantomime,Music
014828758,|||,und,,,"RUTTER, J., Writer of Verse.",unchanged,,,"RUTTER, J., Writer of Verse.",none,,,,"Gordon Songs and Sonnets. With notes historical and biographical, written 1884-5. [electronic resource]","Gordon Songs and Sonnets. With notes historical and biographical, written 1884-5.",,"pp. xvi. 151. E. Stock: London, 1887.",,,"Gordon, Charles George, 1833-1885.","Gordon, Charles George, 1833-1885.",single or unclear,,lsidyv34965f32,song,Music
014828774,|||,und,,,"RYVES, Elizabeth.",unchanged,,,"RYVES, Elizabeth.",none,,,,Poems on several occasions. (The Prude: a comic opera [in three acts].). [electronic resource],Poems on several occasions. (The Prude: a comic opera [in three acts].).,,"London, 1777.",,,,,,,lsidyv39eec126,opera,Music
014828796,|||,und,,,"S., T. B.",unchanged,,,"S., T. B.",none,,,,Illustrated Songs and Hymns for the little ones. Compiled by T. B. S. [i.e. Thomas Bywater Smithies.] [electronic resource],Illustrated Songs and Hymns for the little ones. Compiled by T. B. S. [i.e. Thomas Bywater Smithies.],,"London, [1874.]",,,"SMITHIES, Thomas Bywater.","SMITHIES, Thomas Bywater.",single or unclear,,lsidyv3491dc84,hymn,Music
014828952,|||,und,,,"SAUNDERS, John, Novelist.",unchanged,,,"SAUNDERS, John, Novelist.",none,,,,"Songs, Sonnets, and miscellaneous poems of John and Mary Saunders. [electronic resource]","Songs, Sonnets, and miscellaneous poems of John and Mary Saunders.",,"London, 1838.",,,"SAUNDERS, Mary, Poetical Writer.","SAUNDERS, Mary, Poetical Writer.",single or unclear,,lsidyv3084e00a,song,Music
014829042,|||,und,,,,missing,,,,blank,,,,"Select Scotch Songs; being choice specimens of Northern minstrelsy, with a glossary and illustrations. [electronic resource]","Select Scotch Songs; being choice specimens of Northern minstrelsy, with a glossary and illustrations.",,"London, [1875.]",,,,,,,lsidyv314d66af,song,Music
014829055,|||,und,,,,missing,,,,blank,,,Scotland.,"The Songs of Scotland chronologically arranged, with introduction and notes. Third edition. [electronic resource]","The Songs of Scotland chronologically arranged, with introduction and notes. Third edition.",,"London : A. Gardner, 1893.",,,,,,,lsidyv3459ff76,song,Music
014829108,|||,und,,,"Scott, Walter, Sir, 1771-1832",standardised,1771,1832,Walter Scott,matched,Walter Scott,Q79025,,"Ballads, Songs and Poems. [electronic resource]","Ballads, Songs and Poems.",,"London [printed] and New York : G. Routledge & Sons, 1868.",,,,,,,lsidyv338cc5de,song,Music
014829289,|||,und,,,,missing,,,,blank,,,,"The Barber of Seville: a comic opera, in two acts [and in prose, from the play of P. A. Caron de Beaumarchais]. The overture and new music composed, and the whole adapted to the English stage, by Mr. Bishop. [electronic resource]","The Barber of Seville: a comic opera, in two acts [and in prose, from the play of P. A. Caron de Beaumarchais]. The overture and new music composed, and the whole adapted to the English stage, by Mr. Bishop.",,"London, 1818.",,,,,,,lsidyv314bd820,opera,Music
014829311,|||,und,,,"SHADWELL, Thomas, Poet Laureate.",unchanged,,,"SHADWELL, Thomas, Poet Laureate.",unreconciled,,,,"The Squire of Alsatia. A comedy, etc. [In five acts and in prose. With songs.] [electronic resource]","The Squire of Alsatia. A comedy, etc. [In five acts and in prose. With songs.]",,"London, 1688.",,,,,,,lsidyv31b64fb5,song,Music
014829312,|||,und,,,"SHADWELL, Thomas, Poet Laureate.",unchanged,,,"SHADWELL, Thomas, Poet Laureate.",unreconciled,,,,"[The Squire of Alsatia. A comedy, etc. [In five acts and in prose. With songs.]] [electronic resource]","[The Squire of Alsatia. A comedy, etc. [In five acts and in prose. With songs.]]",[Another edition.],"London, 1688.",,,,,,,lsidyv345eb6ba,song,Music
014829321,|||,und,,,"SHADWELL, Thomas, Poet Laureate.",unchanged,,,"SHADWELL, Thomas, Poet Laureate.",unreconciled,,,,"The Woman-Captain: a comedy, etc. [in five acts, and in prose, with songs.] [electronic resource]","The Woman-Captain: a comedy, etc. [in five acts, and in prose, with songs.]",,"London : S. Carr, 1680.",,,,,,,lsidyv346002aa,song,Music
014829339,|||,und,,,"Shakespeare, William, 1564-1616",standardised,1564,1616,William Shakespeare,matched,William Shakespeare,Q692,,"Macbeth; a tragedy. With all the alterations, amendments, additions, and new songs [by Sir William Davenant]. As it is now acted at the Dukes Theatre. [Anonymous.] [electronic resource]","Macbeth; a tragedy. With all the alterations, amendments, additions, and new songs [by Sir William Davenant]. As it is now acted at the Dukes Theatre. [Anonymous.]",,"London : Printed for P. Chetwin, 1674.",,,"DAVENANT, William, Sir.","DAVENANT, William, Sir.",single or unclear,,lsidyv32c81141,song,Music
